customer_id,segment,value_cluster,mix_cluster
17048,Promo Hunter,1,1
17049,Promo Hunter,1,3
17050,Routine Young Parents,0,0
17051,Routine Generalist,0,3
17052,Engaged Generalist,2,3
17053,Routine Tech,0,2
17055,Engaged Generalist,2,3
17058,Promo Hunter,1,3
17059,Engaged Generalist,2,3
17060,Routine Young Parents,0,0
17061,Promo Hunter,1,1
17062,Routine Family Provisioner,0,1
17063,Engaged Generalist,2,3
17064,Routine Tech,0,2
17065,Promo Hunter,1,3
17066,Routine Generalist,0,3
17067,Routine Young Parents,0,0
17068,Routine Family Provisioner,0,1
17069,Engaged Generalist,2,3
17070,Promo Hunter,1,3
17072,Promo Hunter,1,3
17073,Promo Hunter,1,3
17074,Routine Tech,0,2
17075,Routine Generalist,0,3
17076,Promo Hunter,1,3
17078,Promo Hunter,1,0
17079,Routine Generalist,0,3
17080,Promo Hunter,1,3
17083,Routine Young Parents,0,0
17084,Promo Hunter,1,3
17086,Routine Family Provisioner,0,1
17087,Routine Young Parents,0,0
17088,Routine Tech,0,2
17089,Engaged Generalist,2,3
17090,Routine Young Parents,0,0
17091,Routine Generalist,0,3
17092,Promo Hunter,1,3
17093,Promo Hunter,1,3
17094,Promo Hunter,1,3
17095,Engaged Generalist,2,3
17096,Routine Young Parents,0,0
17097,Promo Hunter,1,1
17098,Engaged Generalist,2,3
17099,Promo Hunter,1,3
17100,Routine Generalist,0,3
17101,Engaged Generalist,2,3
17103,Routine Young Parents,0,0
17104,Routine Young Parents,0,0
17105,Routine Generalist,0,3
17107,Routine Generalist,0,3
17108,Promo Hunter,1,1
17109,Routine Generalist,0,3
17110,Routine Tech,0,2
17111,Promo Hunter,1,3
17112,Engaged Generalist,2,3
17113,Routine Tech,0,2
17114,Engaged Family Provisioner,2,1
17115,Routine Young Parents,0,0
17116,Routine Generalist,0,3
17117,Routine Generalist,0,3
17118,Routine Tech,0,2
17119,Routine Generalist,0,3
17120,Routine Young Parents,0,0
17121,Promo Hunter,1,3
17122,Routine Generalist,0,3
17123,Routine Young Parents,0,0
17125,Routine Tech,0,2
17127,Routine Young Parents,0,0
17129,Routine Young Parents,0,0
17130,Engaged Generalist,2,3
17131,Engaged Generalist,2,3
17132,Routine Generalist,0,3
17133,Promo Hunter,1,3
17134,Engaged Generalist,2,3
17135,Routine Generalist,0,3
17137,Engaged Generalist,2,2
17138,Engaged Generalist,2,3
17140,Engaged Generalist,2,3
17141,Engaged Generalist,2,3
17142,Routine Generalist,0,3
17143,Routine Tech,0,2
17145,Routine Generalist,0,3
17146,Routine Young Parents,0,0
17147,Engaged Family Provisioner,2,1
17148,Routine Generalist,0,3
17149,Routine Young Parents,0,0
17150,Engaged Generalist,2,3
17151,Engaged Generalist,2,3
17152,Routine Generalist,0,3
17153,Engaged Generalist,2,3
17154,Promo Hunter,1,3
17155,Promo Hunter,1,3
17156,Routine Young Parents,0,0
17158,Engaged Family Provisioner,2,1
17159,Routine Generalist,0,3
17160,Routine Tech,0,2
17161,Promo Hunter,1,1
17162,Engaged Generalist,2,3
17163,Routine Generalist,0,3
17165,Routine Generalist,0,3
17166,Routine Young Parents,0,0
17167,Routine Tech,0,2
17169,Engaged Generalist,2,3
17170,Engaged Generalist,2,3
17171,Promo Hunter,1,3
17172,Routine Generalist,0,3
17173,Routine Family Provisioner,0,1
17174,Routine Young Parents,0,0
17175,Engaged Generalist,2,3
17179,Engaged Generalist,2,3
17180,Promo Hunter,1,0
17183,Promo Hunter,1,3
17184,Routine Young Parents,0,0
17185,Routine Generalist,0,3
17186,Routine Generalist,0,3
17187,Routine Tech,0,2
17188,Routine Generalist,0,3
17189,Promo Hunter,1,3
17191,Routine Young Parents,0,0
17192,Routine Family Provisioner,0,1
17193,Promo Hunter,1,1
17194,Routine Tech,0,2
17195,Routine Generalist,0,3
17196,Routine Generalist,0,3
17197,Engaged Generalist,2,3
17198,Routine Young Parents,0,0
17199,Engaged Generalist,2,3
17200,Promo Hunter,1,3
17201,Engaged Generalist,2,3
17202,Engaged Generalist,2,3
17203,Engaged Generalist,2,3
17204,Promo Hunter,1,3
17205,Routine Generalist,0,3
17208,Routine Generalist,0,3
17209,Routine Generalist,0,3
17210,Routine Young Parents,0,0
17211,Engaged Generalist,2,3
17212,Promo Hunter,1,3
17214,Routine Generalist,0,3
17215,Engaged Generalist,2,3
17216,Promo Hunter,1,3
17219,Promo Hunter,1,3
17220,Promo Hunter,1,3
17221,Engaged Generalist,2,3
17222,Engaged Family Provisioner,2,1
17223,Engaged Generalist,2,3
17224,Engaged Generalist,2,2
17225,Engaged Generalist,2,3
17226,Routine Generalist,0,3
17228,Routine Family Provisioner,0,1
17230,Promo Hunter,1,1
17231,Routine Young Parents,0,0
17232,Engaged Generalist,2,3
17233,Promo Hunter,1,3
17234,Routine Young Parents,0,0
17235,Routine Young Parents,0,0
17236,Routine Generalist,0,3
17238,Routine Generalist,0,3
17239,Routine Generalist,0,3
17240,Promo Hunter,1,3
17241,Routine Generalist,0,3
17242,Promo Hunter,1,3
17243,Routine Tech,0,2
17244,Engaged Generalist,2,3
17245,Routine Generalist,0,3
17246,Routine Tech,0,2
17247,Promo Hunter,1,3
17248,Routine Generalist,0,3
17250,Routine Generalist,0,3
17253,Promo Hunter,1,0
17254,Engaged Generalist,2,3
17256,Routine Generalist,0,3
17257,Promo Hunter,1,3
17258,Routine Tech,0,2
17259,Engaged Generalist,2,3
17260,Promo Hunter,1,3
17261,Engaged Generalist,2,3
17262,Routine Tech,0,2
17264,Promo Hunter,1,3
17265,Promo Hunter,1,3
17266,Promo Hunter,1,3
17267,Routine Generalist,0,3
17268,Routine Young Parents,0,0
17269,Promo Hunter,1,3
17270,Promo Hunter,1,3
17271,Routine Family Provisioner,0,1
17272,Routine Generalist,0,3
17273,Engaged Generalist,2,3
17275,Routine Generalist,0,3
17277,Engaged Generalist,2,3
17278,Routine Tech,0,2
17279,Engaged Generalist,2,3
17280,Routine Generalist,0,3
17281,Routine Generalist,0,3
17282,Routine Young Parents,0,0
17283,Routine Generalist,0,3
17284,Routine Generalist,0,3
17286,Routine Young Parents,0,0
17287,Promo Hunter,1,3
17288,Routine Young Parents,0,0
17289,Engaged Family Provisioner,2,1
17290,Routine Young Parents,0,0
17291,Routine Generalist,0,3
17292,Routine Young Parents,0,0
17294,Routine Generalist,0,3
17295,Promo Hunter,1,3
17296,Routine Generalist,0,3
17297,Routine Tech,0,2
17298,Engaged Generalist,2,3
17300,Engaged Generalist,2,3
17301,Engaged Generalist,2,3
17302,Routine Tech,0,2
17303,Routine Tech,0,2
17304,Routine Young Parents,0,0
17305,Promo Hunter,1,3
17306,Routine Generalist,0,3
17307,Routine Family Provisioner,0,1
17308,Routine Generalist,0,3
17309,Routine Tech,0,2
17311,Routine Generalist,0,3
17312,Engaged Family Provisioner,2,1
17313,Promo Hunter,1,3
17314,Routine Family Provisioner,0,1
17315,Routine Generalist,0,3
17316,Routine Generalist,0,3
17317,Routine Tech,0,2
17318,Routine Generalist,0,3
17319,Engaged Generalist,2,3
17321,Routine Tech,0,2
17322,Routine Generalist,0,3
17325,Routine Tech,0,2
17326,Engaged Generalist,2,3
17327,Routine Tech,0,2
17328,Promo Hunter,1,3
17329,Engaged Generalist,2,3
17330,Routine Family Provisioner,0,1
17332,Engaged Generalist,2,3
17333,Routine Generalist,0,3
17334,Routine Generalist,0,3
17335,Routine Generalist,0,3
17336,Engaged Generalist,2,3
17339,Promo Hunter,1,3
17340,Routine Tech,0,2
17341,Routine Generalist,0,3
17342,Promo Hunter,1,3
17343,Engaged Generalist,2,3
17344,Engaged Generalist,2,3
17345,Promo Hunter,1,0
17346,Engaged Generalist,2,3
17347,Routine Generalist,0,3
17348,Engaged Generalist,2,3
17350,Routine Tech,0,2
17352,Routine Family Provisioner,0,1
17353,Routine Generalist,0,3
17354,Engaged Generalist,2,3
17355,Promo Hunter,1,3
17356,Engaged Family Provisioner,2,1
17357,Promo Hunter,1,3
17358,Engaged Generalist,2,3
17359,Promo Hunter,1,3
17360,Routine Tech,0,2
17361,Engaged Generalist,2,3
17362,Engaged Generalist,2,3
17363,Engaged Generalist,2,3
17365,Engaged Family Provisioner,2,1
17366,Engaged Generalist,2,3
17367,Routine Young Parents,0,0
17369,Promo Hunter,1,3
17371,Routine Generalist,0,3
17372,Promo Hunter,1,3
17374,Routine Young Parents,0,0
17375,Routine Generalist,0,3
17377,Routine Generalist,0,3
17378,Promo Hunter,1,3
17379,Routine Young Parents,0,0
17380,Engaged Generalist,2,3
17382,Promo Hunter,1,2
17383,Routine Generalist,0,3
17385,Routine Generalist,0,3
17387,Routine Tech,0,2
17388,Routine Generalist,0,3
17390,Promo Hunter,1,3
17391,Engaged Generalist,2,3
17392,Promo Hunter,1,1
17395,Promo Hunter,1,3
17397,Routine Generalist,0,3
17398,Routine Generalist,0,3
17399,Engaged Generalist,2,3
17400,Routine Tech,0,2
17401,Engaged Generalist,2,3
17402,Engaged Generalist,2,3
17403,Promo Hunter,1,2
17405,Engaged Generalist,2,3
17406,Routine Family Provisioner,0,1
17407,Promo Hunter,1,3
17408,Promo Hunter,1,1
17409,Routine Young Parents,0,0
17410,Engaged Generalist,2,3
17411,Routine Tech,0,2
17413,Routine Generalist,0,3
17415,Engaged Generalist,2,3
17416,Routine Generalist,0,3
17417,Engaged Family Provisioner,2,1
17418,Routine Generalist,0,3
17420,Routine Generalist,0,3
17421,Promo Hunter,1,3
17422,Engaged Family Provisioner,2,1
17423,Engaged Generalist,2,3
17424,Engaged Generalist,2,3
17425,Routine Family Provisioner,0,1
17426,Routine Generalist,0,3
17427,Engaged Generalist,2,3
17428,Promo Hunter,1,3
17429,Routine Tech,0,2
17430,Routine Young Parents,0,0
17432,Routine Young Parents,0,0
17434,Routine Generalist,0,3
17435,Routine Young Parents,0,0
17436,Promo Hunter,1,3
17437,Routine Generalist,0,3
17438,Routine Generalist,0,3
17439,Engaged Generalist,2,3
17440,Promo Hunter,1,3
17441,Routine Young Parents,0,0
17442,Routine Tech,0,2
17443,Routine Generalist,0,3
17446,Routine Generalist,0,3
17447,Routine Young Parents,0,0
17448,Promo Hunter,1,3
17449,Promo Hunter,1,3
17450,Routine Young Parents,0,0
17451,Engaged Generalist,2,3
17452,Routine Generalist,0,3
17453,Routine Generalist,0,3
17454,Promo Hunter,1,1
17456,Engaged Generalist,2,3
17458,Routine Young Parents,0,0
17460,Routine Tech,0,2
17461,Routine Young Parents,0,0
17462,Routine Family Provisioner,0,1
17463,Promo Hunter,1,3
17464,Routine Generalist,0,3
17466,Routine Young Parents,0,0
17467,Routine Generalist,0,3
17468,Promo Hunter,1,1
17469,Routine Generalist,0,3
17470,Engaged Generalist,2,3
17471,Promo Hunter,1,3
17472,Engaged Generalist,2,3
17473,Engaged Generalist,2,3
17474,Promo Hunter,1,3
17475,Routine Generalist,0,3
17476,Engaged Generalist,2,3
17477,Routine Generalist,0,3
17478,Engaged Generalist,2,3
17479,Engaged Family Provisioner,2,1
17480,Routine Young Parents,0,0
17481,Routine Tech,0,2
17482,Routine Young Parents,0,0
17483,Routine Tech,0,2
17484,Routine Generalist,0,3
17485,Routine Young Parents,0,0
17486,Routine Generalist,0,3
17487,Promo Hunter,1,1
17488,Routine Generalist,0,3
17489,Routine Generalist,0,3
17490,Routine Generalist,0,3
17491,Routine Young Parents,0,0
17492,Promo Hunter,1,3
17494,Routine Generalist,0,3
17496,Engaged Generalist,2,3
17497,Promo Hunter,1,3
17498,Engaged Generalist,2,3
17499,Promo Hunter,1,3
17500,Promo Hunter,1,1
17501,Promo Hunter,1,3
17502,Routine Young Parents,0,0
17503,Promo Hunter,1,1
17504,Engaged Generalist,2,3
17505,Engaged Generalist,2,3
17507,Promo Hunter,1,3
17508,Routine Tech,0,2
17509,Engaged Generalist,2,3
17510,Promo Hunter,1,3
17512,Routine Tech,0,2
17514,Routine Young Parents,0,0
17517,Engaged Generalist,2,3
17518,Routine Generalist,0,3
17519,Routine Young Parents,0,0
17520,Routine Tech,0,2
17521,Routine Young Parents,0,0
17523,Engaged Generalist,2,3
17524,Routine Generalist,0,3
17525,Routine Generalist,0,3
17527,Promo Hunter,1,3
17528,Engaged Generalist,2,3
17529,Routine Young Parents,0,0
17530,Routine Young Parents,0,0
17531,Routine Tech,0,2
17532,Promo Hunter,1,3
17533,Routine Young Parents,0,0
17535,Routine Young Parents,0,0
17536,Engaged Generalist,2,3
17537,Engaged Generalist,2,2
17538,Promo Hunter,1,3
17540,Routine Young Parents,0,0
17541,Engaged Generalist,2,3
17542,Promo Hunter,1,3
17543,Engaged Family Provisioner,2,1
17546,Routine Tech,0,2
17547,Promo Hunter,1,3
17548,Routine Tech,0,2
17549,Promo Hunter,1,1
17550,Promo Hunter,1,3
17551,Routine Generalist,0,3
17552,Engaged Generalist,2,3
17553,Promo Hunter,1,3
17554,Routine Generalist,0,3
17555,Promo Hunter,1,3
17556,Routine Young Parents,0,0
17557,Routine Generalist,0,3
17558,Engaged Generalist,2,3
17560,Routine Generalist,0,3
17561,Routine Young Parents,0,0
17562,Routine Generalist,0,3
17563,Routine Generalist,0,3
17564,Routine Generalist,0,3
17565,Engaged Generalist,2,3
17566,Routine Generalist,0,3
17567,Promo Hunter,1,3
17568,Routine Generalist,0,3
17570,Routine Family Provisioner,0,1
17571,Engaged Generalist,2,3
17572,Promo Hunter,1,3
17573,Engaged Generalist,2,3
17574,Routine Generalist,0,3
17575,Engaged Generalist,2,2
17577,Promo Hunter,1,3
17578,Routine Tech,0,2
17579,Routine Young Parents,0,0
17580,Routine Young Parents,0,0
17582,Promo Hunter,1,3
17583,Routine Tech,0,2
17584,Routine Generalist,0,3
17586,Routine Tech,0,2
17587,Promo Hunter,1,3
17588,Promo Hunter,1,3
17589,Routine Young Parents,0,0
17590,Engaged Generalist,2,3
17591,Promo Hunter,1,1
17592,Promo Hunter,1,3
17594,Routine Generalist,0,3
17595,Routine Tech,0,2
17596,Routine Family Provisioner,0,1
17597,Routine Generalist,0,3
17598,Promo Hunter,1,3
17599,Routine Young Parents,0,0
17600,Routine Young Parents,0,0
17601,Routine Young Parents,0,0
17602,Promo Hunter,1,3
17603,Routine Family Provisioner,0,1
17604,Engaged Generalist,2,3
17605,Engaged Family Provisioner,2,1
17606,Routine Young Parents,0,0
17607,Promo Hunter,1,3
17609,Engaged Generalist,2,3
17610,Routine Generalist,0,3
17611,Promo Hunter,1,3
17612,Routine Generalist,0,3
17613,Engaged Generalist,2,3
17614,Routine Young Parents,0,0
17615,Routine Tech,0,2
17617,Routine Young Parents,0,0
17618,Engaged Generalist,2,3
17619,Engaged Generalist,2,3
17620,Routine Generalist,0,3
17621,Promo Hunter,1,0
17623,Routine Generalist,0,3
17624,Routine Generalist,0,3
17625,Routine Young Parents,0,0
17627,Promo Hunter,1,3
17628,Routine Tech,0,2
17629,Routine Young Parents,0,0
17630,Routine Family Provisioner,0,1
17631,Routine Family Provisioner,0,1
17632,Engaged Generalist,2,3
17633,Routine Generalist,0,3
17634,Routine Generalist,0,3
17635,Routine Family Provisioner,0,1
17636,Promo Hunter,1,3
17637,Routine Tech,0,2
17640,Routine Generalist,0,3
17641,Engaged Generalist,2,3
17642,Routine Generalist,0,3
17643,Engaged Generalist,2,3
17644,Engaged Generalist,2,3
17645,Routine Generalist,0,3
17646,Routine Generalist,0,3
17647,Engaged Generalist,2,3
17648,Routine Generalist,0,3
17649,Routine Tech,0,2
17651,Routine Generalist,0,3
17653,Routine Tech,0,2
17654,Promo Hunter,1,3
17655,Promo Hunter,1,3
17656,Engaged Generalist,2,3
17657,Routine Tech,0,2
17658,Engaged Generalist,2,3
17659,Engaged Generalist,2,3
17660,Routine Generalist,0,3
17661,Engaged Generalist,2,3
17663,Routine Young Parents,0,0
17664,Promo Hunter,1,2
17666,Promo Hunter,1,3
17667,Engaged Generalist,2,2
17668,Routine Generalist,0,3
17669,Promo Hunter,1,3
17670,Engaged Generalist,2,3
17671,Routine Generalist,0,3
17672,Routine Young Parents,0,0
17673,Routine Young Parents,0,0
17674,Routine Generalist,0,3
17676,Routine Generalist,0,3
17677,Routine Young Parents,0,0
17678,Routine Tech,0,2
17679,Engaged Generalist,2,3
17680,Routine Young Parents,0,0
17681,Routine Young Parents,0,0
17682,Routine Generalist,0,3
17683,Engaged Generalist,2,3
17684,Engaged Generalist,2,3
17686,Promo Hunter,1,1
17688,Promo Hunter,1,3
17689,Routine Young Parents,0,0
17690,Promo Hunter,1,3
17691,Promo Hunter,1,1
17693,Engaged Generalist,2,3
17694,Engaged Generalist,2,3
17695,Routine Generalist,0,3
17697,Routine Generalist,0,3
17698,Engaged Generalist,2,3
17699,Routine Generalist,0,3
17700,Routine Generalist,0,3
17701,Engaged Family Provisioner,2,1
17702,Routine Young Parents,0,0
17703,Promo Hunter,1,3
17704,Routine Tech,0,2
17705,Engaged Generalist,2,3
17706,Engaged Generalist,2,3
17707,Promo Hunter,1,3
17708,Routine Tech,0,2
17709,Promo Hunter,1,1
17711,Routine Family Provisioner,0,1
17712,Routine Tech,0,2
17713,Promo Hunter,1,3
17714,Routine Generalist,0,3
17715,Engaged Generalist,2,3
17716,Routine Generalist,0,3
17718,Engaged Generalist,2,3
17719,Engaged Generalist,2,3
17720,Promo Hunter,1,1
17722,Routine Young Parents,0,0
17723,Routine Tech,0,2
17724,Routine Tech,0,2
17726,Engaged Family Provisioner,2,1
17727,Routine Young Parents,0,0
17729,Routine Young Parents,0,0
17730,Promo Hunter,1,3
17731,Promo Hunter,1,3
17732,Promo Hunter,1,3
17733,Routine Young Parents,0,0
17734,Routine Generalist,0,3
17735,Routine Young Parents,0,0
17736,Engaged Generalist,2,3
17737,Promo Hunter,1,1
17739,Promo Hunter,1,3
17740,Engaged Generalist,2,3
17741,Routine Young Parents,0,0
17742,Engaged Generalist,2,3
17743,Engaged Generalist,2,3
17744,Routine Young Parents,0,0
17745,Routine Generalist,0,3
17747,Engaged Generalist,2,3
17749,Routine Young Parents,0,0
17750,Promo Hunter,1,1
17751,Engaged Generalist,2,3
17752,Routine Generalist,0,3
17753,Routine Young Parents,0,0
17754,Engaged Generalist,2,3
17755,Routine Tech,0,2
17756,Routine Young Parents,0,0
17757,Promo Hunter,1,1
17758,Promo Hunter,1,3
17759,Engaged Family Provisioner,2,1
17761,Routine Generalist,0,3
17762,Promo Hunter,1,3
17763,Engaged Generalist,2,3
17764,Routine Tech,0,2
17766,Engaged Generalist,2,3
17767,Routine Young Parents,0,0
17769,Routine Young Parents,0,0
17771,Engaged Generalist,2,3
17773,Engaged Generalist,2,3
17775,Routine Generalist,0,3
17777,Routine Family Provisioner,0,1
17778,Routine Family Provisioner,0,1
17779,Promo Hunter,1,1
17780,Routine Family Provisioner,0,1
17781,Promo Hunter,1,3
17782,Routine Young Parents,0,0
17783,Engaged Family Provisioner,2,1
17784,Routine Tech,0,2
17785,Engaged Generalist,2,3
17788,Routine Generalist,0,3
17789,Promo Hunter,1,3
17790,Routine Generalist,0,3
17791,Engaged Generalist,2,3
17792,Engaged Generalist,2,3
17793,Promo Hunter,1,3
17794,Routine Generalist,0,3
17795,Routine Generalist,0,3
17796,Promo Hunter,1,1
17798,Engaged Family Provisioner,2,1
17799,Promo Hunter,1,3
17800,Routine Young Parents,0,0
17801,Routine Young Parents,0,0
17802,Promo Hunter,1,3
17803,Routine Tech,0,2
17804,Routine Tech,0,2
17805,Routine Young Parents,0,0
17806,Routine Tech,0,2
17807,Routine Generalist,0,3
17808,Routine Young Parents,0,0
17809,Engaged Family Provisioner,2,1
17810,Engaged Generalist,2,3
17811,Engaged Generalist,2,3
17812,Engaged Generalist,2,3
17813,Routine Generalist,0,3
17815,Routine Tech,0,2
17816,Engaged Family Provisioner,2,1
17818,Routine Tech,0,2
17819,Routine Generalist,0,3
17820,Routine Tech,0,2
17821,Routine Generalist,0,3
17822,Promo Hunter,1,2
17824,Engaged Generalist,2,3
17825,Engaged Generalist,2,3
17826,Routine Tech,0,2
17827,Routine Tech,0,2
17828,Routine Generalist,0,3
17829,Routine Tech,0,2
17830,Routine Tech,0,2
17832,Routine Young Parents,0,0
17833,Engaged Generalist,2,3
17834,Routine Generalist,0,3
17835,Routine Tech,0,2
17836,Routine Generalist,0,3
17837,Routine Generalist,0,3
17838,Routine Young Parents,0,0
17839,Engaged Generalist,2,3
17840,Promo Hunter,1,3
17841,Routine Young Parents,0,0
17843,Routine Young Parents,0,0
17845,Promo Hunter,1,3
17846,Engaged Generalist,2,3
17848,Routine Generalist,0,3
17849,Promo Hunter,1,1
17850,Routine Tech,0,2
17851,Engaged Generalist,2,3
17852,Routine Tech,0,2
17853,Routine Tech,0,2
17854,Routine Young Parents,0,0
17858,Engaged Generalist,2,3
17859,Routine Young Parents,0,0
17860,Engaged Generalist,2,3
17862,Routine Generalist,0,3
17863,Routine Family Provisioner,0,1
17865,Promo Hunter,1,3
17866,Promo Hunter,1,3
17867,Promo Hunter,1,0
17868,Engaged Family Provisioner,2,1
17869,Promo Hunter,1,1
17870,Routine Generalist,0,3
17871,Routine Tech,0,2
17873,Engaged Generalist,2,3
17874,Engaged Generalist,2,3
17875,Routine Young Parents,0,0
17876,Promo Hunter,1,3
17877,Engaged Generalist,2,3
17878,Routine Generalist,0,3
17879,Promo Hunter,1,3
17880,Engaged Generalist,2,3
17881,Promo Hunter,1,3
17882,Routine Generalist,0,3
17884,Routine Generalist,0,3
17885,Promo Hunter,1,3
17886,Promo Hunter,1,3
17887,Engaged Generalist,2,3
17888,Routine Tech,0,2
17889,Routine Tech,0,2
17891,Engaged Generalist,2,3
17892,Routine Young Parents,0,0
17893,Routine Young Parents,0,0
17894,Promo Hunter,1,3
17895,Engaged Family Provisioner,2,1
17897,Promo Hunter,1,3
17899,Promo Hunter,1,3
17900,Routine Young Parents,0,0
17901,Promo Hunter,1,3
17902,Engaged Generalist,2,3
17903,Engaged Generalist,2,3
17904,Promo Hunter,1,3
17905,Promo Hunter,1,0
17906,Routine Generalist,0,3
17907,Promo Hunter,1,0
17908,Promo Hunter,1,3
17909,Engaged Generalist,2,3
17910,Engaged Generalist,2,3
17911,Routine Generalist,0,3
17912,Promo Hunter,1,3
17913,Routine Generalist,0,3
17914,Engaged Generalist,2,3
17916,Routine Generalist,0,3
17917,Routine Generalist,0,3
17918,Routine Generalist,0,3
17919,Routine Young Parents,0,0
17920,Routine Generalist,0,3
17921,Routine Tech,0,2
17923,Routine Generalist,0,3
17924,Routine Generalist,0,3
17925,Engaged Generalist,2,3
17926,Promo Hunter,1,3
17927,Engaged Generalist,2,3
17929,Routine Young Parents,0,0
17930,Engaged Family Provisioner,2,1
17931,Engaged Generalist,2,3
17933,Routine Generalist,0,3
17934,Routine Generalist,0,3
17935,Routine Generalist,0,3
17937,Routine Family Provisioner,0,1
17938,Promo Hunter,1,3
17940,Engaged Generalist,2,3
17941,Routine Young Parents,0,0
17942,Routine Tech,0,2
17943,Engaged Generalist,2,3
17944,Routine Generalist,0,3
17945,Promo Hunter,1,3
17946,Engaged Generalist,2,3
17947,Promo Hunter,1,3
17949,Engaged Generalist,2,3
17950,Routine Generalist,0,3
17951,Engaged Generalist,2,3
17952,Engaged Generalist,2,3
17953,Engaged Generalist,2,3
17954,Engaged Generalist,2,3
17955,Engaged Generalist,2,3
17956,Engaged Generalist,2,0
17957,Routine Young Parents,0,0
17958,Routine Generalist,0,3
17960,Engaged Generalist,2,3
17961,Routine Young Parents,0,0
17962,Engaged Generalist,2,3
17963,Engaged Generalist,2,3
17964,Engaged Family Provisioner,2,1
17965,Promo Hunter,1,3
17966,Promo Hunter,1,3
17967,Routine Young Parents,0,0
17968,Promo Hunter,1,1
17969,Routine Generalist,0,3
17971,Engaged Generalist,2,3
17972,Routine Young Parents,0,0
17974,Promo Hunter,1,3
17975,Routine Tech,0,2
17977,Routine Tech,0,2
17978,Promo Hunter,1,3
17979,Routine Generalist,0,3
17980,Engaged Generalist,2,3
17982,Promo Hunter,1,3
17984,Engaged Family Provisioner,2,1
17987,Engaged Generalist,2,3
17988,Routine Generalist,0,3
17989,Promo Hunter,1,3
17990,Engaged Generalist,2,3
17993,Routine Young Parents,0,0
17994,Promo Hunter,1,3
17995,Routine Generalist,0,3
17996,Promo Hunter,1,3
17998,Routine Generalist,0,3
18000,Routine Young Parents,0,0
18001,Routine Young Parents,0,0
18002,Promo Hunter,1,3
18003,Routine Young Parents,0,0
18006,Engaged Family Provisioner,2,1
18008,Engaged Generalist,2,3
18009,Routine Generalist,0,3
18010,Routine Generalist,0,3
18011,Promo Hunter,1,0
18013,Routine Generalist,0,3
18014,Routine Generalist,0,3
18015,Routine Generalist,0,3
18016,Engaged Generalist,2,3
18017,Routine Generalist,0,3
18018,Routine Generalist,0,3
18019,Routine Generalist,0,3
18020,Routine Generalist,0,3
18022,Engaged Generalist,2,3
18023,Routine Tech,0,2
18024,Routine Generalist,0,3
18026,Routine Generalist,0,3
18027,Routine Generalist,0,3
18028,Engaged Generalist,2,3
18029,Routine Generalist,0,3
18030,Engaged Generalist,2,3
18031,Routine Generalist,0,3
18033,Promo Hunter,1,3
18034,Engaged Generalist,2,3
18035,Routine Generalist,0,3
18036,Routine Tech,0,2
18037,Engaged Generalist,2,3
18038,Engaged Generalist,2,3
18039,Promo Hunter,1,3
18040,Routine Generalist,0,3
18042,Routine Generalist,0,3
18043,Promo Hunter,1,3
18044,Routine Tech,0,2
18046,Routine Tech,0,2
18047,Engaged Generalist,2,3
18048,Engaged Generalist,2,3
18049,Routine Generalist,0,3
18050,Routine Young Parents,0,0
18051,Routine Generalist,0,3
18052,Routine Tech,0,2
18053,Engaged Generalist,2,3
18054,Engaged Generalist,2,3
18055,Routine Tech,0,2
18056,Engaged Generalist,2,3
18057,Routine Tech,0,2
18058,Engaged Generalist,2,3
18059,Engaged Family Provisioner,2,1
18060,Routine Tech,0,2
18061,Routine Generalist,0,3
18062,Engaged Generalist,2,3
18063,Routine Young Parents,0,0
18064,Routine Generalist,0,3
18065,Routine Generalist,0,3
18066,Routine Generalist,0,3
18067,Routine Tech,0,2
18070,Promo Hunter,1,1
18071,Promo Hunter,1,3
18072,Routine Young Parents,0,0
18073,Routine Family Provisioner,0,1
18075,Routine Young Parents,0,0
18076,Engaged Generalist,2,3
18077,Promo Hunter,1,3
18078,Promo Hunter,1,2
18080,Promo Hunter,1,3
18081,Routine Young Parents,0,0
18083,Routine Generalist,0,3
18085,Engaged Generalist,2,3
18086,Promo Hunter,1,3
18087,Routine Generalist,0,3
18088,Routine Generalist,0,3
18089,Engaged Generalist,2,3
18090,Engaged Generalist,2,3
18091,Engaged Family Provisioner,2,1
18093,Promo Hunter,1,3
18094,Engaged Generalist,2,3
18095,Routine Young Parents,0,0
18098,Engaged Generalist,2,3
18099,Engaged Generalist,2,3
18100,Routine Young Parents,0,0
18102,Engaged Family Provisioner,2,1
18103,Routine Generalist,0,3
18104,Engaged Generalist,2,3
18105,Engaged Generalist,2,3
18106,Routine Tech,0,2
18108,Routine Family Provisioner,0,1
18109,Engaged Generalist,2,3
18111,Engaged Generalist,2,3
18112,Promo Hunter,1,3
18113,Promo Hunter,1,3
18114,Routine Young Parents,0,0
18116,Promo Hunter,1,1
18117,Routine Generalist,0,3
18118,Routine Generalist,0,3
18119,Routine Generalist,0,3
18120,Promo Hunter,1,1
18121,Routine Young Parents,0,0
18122,Routine Generalist,0,3
18123,Promo Hunter,1,3
18125,Engaged Generalist,2,3
18126,Promo Hunter,1,3
18127,Engaged Generalist,2,3
18129,Routine Generalist,0,3
18130,Promo Hunter,1,3
18132,Promo Hunter,1,3
18133,Engaged Generalist,2,3
18134,Engaged Generalist,2,3
18135,Routine Young Parents,0,0
18136,Promo Hunter,1,3
18137,Routine Generalist,0,3
18138,Promo Hunter,1,1
